1397187|lululemon athletica inc.|4|2024-04-03|edgar/data/1397187/0001062993-24-007994.txt|edgar/data/1397187/0001062993-24-007994-index.html
1397187|lululemon athletica inc.|4|2024-04-03|edgar/data/1397187/0001062993-24-007997.txt|edgar/data/1397187/0001062993-24-007997-index.html
1397236|Hepner Virginia A|4|2024-04-05|edgar/data/1397236/0001415889-24-010405.txt|edgar/data/1397236/0001415889-24-010405-index.html
1397266|Fust Matthew K|4|2024-04-02|edgar/data/1397266/0000905148-24-001060.txt|edgar/data/1397266/0000905148-24-001060-index.html
1397333|Reynolds Shelley|4|2024-04-03|edgar/data/1397333/0001018724-24-000062.txt|edgar/data/1397333/0001018724-24-000062-index.html
1397383|Ittycheria Dev|144|2024-04-02|edgar/data/1397383/0001441816-24-000067.txt|edgar/data/1397383/0001441816-24-000067-index.html
1397383|Ittycheria Dev|4|2024-04-03|edgar/data/1397383/0001441816-24-000079.txt|edgar/data/1397383/0001441816-24-000079-index.html
1397512|TAYLOR DIANA L|4|2024-04-03|edgar/data/1397512/0000950170-24-041042.txt|edgar/data/1397512/0000950170-24-041042-index.html
1397716|STG III LP|SC 13G/A|2024-04-01|edgar/data/1397716/0001193125-24-083209.txt|edgar/data/1397716/0001193125-24-083209-index.html
1397728|Allen John K|4|2024-04-02|edgar/data/1397728/0000917273-24-000056.txt|edgar/data/1397728/0000917273-24-000056-index.html
1397728|Allen John K|4|2024-04-04|edgar/data/1397728/0000917273-24-000075.txt|edgar/data/1397728/0000917273-24-000075-index.html
1397829|PRESTIDGE COREY|4|2024-04-03|edgar/data/1397829/0001562180-24-003280.txt|edgar/data/1397829/0001562180-24-003280-index.html
1398053|Apollo Management, L.P.|4|2024-04-04|edgar/data/1398053/0001104659-24-043787.txt|edgar/data/1398053/0001104659-24-043787-index.html
1398078|BlackRock Funds II|N-CSRS|2024-04-03|edgar/data/1398078/0001968732-24-000026.txt|edgar/data/1398078/0001968732-24-000026-index.html
1398107|Nocchiero Anthony J|4|2024-04-01|edgar/data/1398107/0000928022-24-000101.txt|edgar/data/1398107/0000928022-24-000101-index.html
1398327|LEWIN NICHOLAS SHERIDAN|4|2024-04-02|edgar/data/1398327/0001398327-24-000004.txt|edgar/data/1398327/0001398327-24-000004-index.html
1398352|Etchart Eric|4|2024-04-01|edgar/data/1398352/0001127602-24-011479.txt|edgar/data/1398352/0001127602-24-011479-index.html
1398362|LEYDEN TIMOTHY M|4|2024-04-02|edgar/data/1398362/0001127602-24-011866.txt|edgar/data/1398362/0001127602-24-011866-index.html
1398493|Ho David H Y|4|2024-04-02|edgar/data/1398493/0001225208-24-004713.txt|edgar/data/1398493/0001225208-24-004713-index.html
1398733|Aquestive Therapeutics, Inc.|8-K|2024-04-01|edgar/data/1398733/0001628280-24-013888.txt|edgar/data/1398733/0001628280-24-013888-index.html
1398733|Aquestive Therapeutics, Inc.|S-3|2024-04-03|edgar/data/1398733/0001140361-24-017676.txt|edgar/data/1398733/0001140361-24-017676-index.html
1398733|Aquestive Therapeutics, Inc.|SC 13G|2024-04-01|edgar/data/1398733/0001104659-24-042037.txt|edgar/data/1398733/0001104659-24-042037-index.html
1398790|TB Wood's INC|424B3|2024-04-03|edgar/data/1398790/0001104659-24-042922.txt|edgar/data/1398790/0001104659-24-042922-index.html
1398790|TB Wood's INC|EFFECT|2024-04-03|edgar/data/1398790/9999999995-24-000850.txt|edgar/data/1398790/9999999995-24-000850-index.html
1398810|Tessera Offshore Fund Ltd|D/A|2024-04-05|edgar/data/1398810/0000919574-24-002385.txt|edgar/data/1398810/0000919574-24-002385-index.html
1398825|Archon Capital Management LLC|SC 13D|2024-04-05|edgar/data/1398825/0000921895-24-000805.txt|edgar/data/1398825/0000921895-24-000805-index.html
1399070|Sherbin Joshua A|4|2024-04-02|edgar/data/1399070/0001437749-24-010650.txt|edgar/data/1399070/0001437749-24-010650-index.html
1399306|BrewBilt Brewing Co|10-K|2024-04-05|edgar/data/1399306/0001399306-24-000005.txt|edgar/data/1399306/0001399306-24-000005-index.html
1399306|BrewBilt Brewing Co|NT 10-K|2024-04-02|edgar/data/1399306/0001399306-24-000002.txt|edgar/data/1399306/0001399306-24-000002-index.html
1399352|COOL TECHNOLOGIES, INC.|NT 10-K|2024-04-01|edgar/data/1399352/0001477932-24-001683.txt|edgar/data/1399352/0001477932-24-001683-index.html
1399391|KING JACK E|4|2024-04-03|edgar/data/1399391/0001104485-24-000093.txt|edgar/data/1399391/0001104485-24-000093-index.html
1399454|DeLucia Robert Michael|4|2024-04-03|edgar/data/1399454/0001493152-24-012933.txt|edgar/data/1399454/0001493152-24-012933-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010282.txt|edgar/data/1399520/0001415889-24-010282-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010284.txt|edgar/data/1399520/0001415889-24-010284-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010288.txt|edgar/data/1399520/0001415889-24-010288-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010293.txt|edgar/data/1399520/0001415889-24-010293-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010296.txt|edgar/data/1399520/0001415889-24-010296-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010298.txt|edgar/data/1399520/0001415889-24-010298-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010302.txt|edgar/data/1399520/0001415889-24-010302-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010311.txt|edgar/data/1399520/0001415889-24-010311-index.html
1399520|ONE Group Hospitality, Inc.|4|2024-04-04|edgar/data/1399520/0001415889-24-010318.txt|edgar/data/1399520/0001415889-24-010318-index.html
1399520|ONE Group Hospitality, Inc.|8-K|2024-04-04|edgar/data/1399520/0001558370-24-004719.txt|edgar/data/1399520/0001558370-24-004719-index.html
1399594|Keefe Susan|3|2024-04-05|edgar/data/1399594/0001830210-24-000037.txt|edgar/data/1399594/0001830210-24-000037-index.html
1399880|SEVEN POINTS CAPITAL, LLC|X-17A-5|2024-04-01|edgar/data/1399880/0001399880-24-000005.txt|edgar/data/1399880/0001399880-24-000005-index.html
1400118|Sagimet Biosciences Inc.|3|2024-04-03|edgar/data/1400118/0001104659-24-043260.txt|edgar/data/1400118/0001104659-24-043260-index.html
1400118|Sagimet Biosciences Inc.|3|2024-04-03|edgar/data/1400118/0001104659-24-043262.txt|edgar/data/1400118/0001104659-24-043262-index.html
1400118|Sagimet Biosciences Inc.|4|2024-04-03|edgar/data/1400118/0001104659-24-043263.txt|edgar/data/1400118/0001104659-24-043263-index.html
1400118|Sagimet Biosciences Inc.|4|2024-04-03|edgar/data/1400118/0001104659-24-043264.txt|edgar/data/1400118/0001104659-24-043264-index.html
1400427|Geary James P II|4|2024-04-02|edgar/data/1400427/0001437749-24-010550.txt|edgar/data/1400427/0001437749-24-010550-index.html
1400568|Wendell Amy McBride|3|2024-04-02|edgar/data/1400568/0001127602-24-011942.txt|edgar/data/1400568/0001127602-24-011942-index.html
1400810|HCI Group, Inc.|144|2024-04-04|edgar/data/1400810/0001949846-24-000187.txt|edgar/data/1400810/0001949846-24-000187-index.html
1400810|HCI Group, Inc.|4|2024-04-05|edgar/data/1400810/0000950170-24-042234.txt|edgar/data/1400810/0000950170-24-042234-index.html
1400897|NXG Cushing Midstream Energy Fund|SC 13G/A|2024-04-04|edgar/data/1400897/0000769317-24-000063.txt|edgar/data/1400897/0000769317-24-000063-index.html
1400971|Campbell Bradley L|144|2024-04-01|edgar/data/1400971/0001950047-24-002784.txt|edgar/data/1400971/0001950047-24-002784-index.html
1400971|Campbell Bradley L|4|2024-04-03|edgar/data/1400971/0000950170-24-041367.txt|edgar/data/1400971/0000950170-24-041367-index.html
1400973|Crowley John F|144|2024-04-01|edgar/data/1400973/0001950047-24-002783.txt|edgar/data/1400973/0001950047-24-002783-index.html
1400975|Weinhoff Gregory M|4|2024-04-02|edgar/data/1400975/0001847903-24-000063.txt|edgar/data/1400975/0001847903-24-000063-index.html
1401040|DiaMedica Therapeutics Inc.|ARS|2024-04-04|edgar/data/1401040/0001437749-24-010992.txt|edgar/data/1401040/0001437749-24-010992-index.html
1401040|DiaMedica Therapeutics Inc.|DEF 14A|2024-04-04|edgar/data/1401040/0001437749-24-010985.txt|edgar/data/1401040/0001437749-24-010985-index.html
1401040|DiaMedica Therapeutics Inc.|DEFA14A|2024-04-04|edgar/data/1401040/0001437749-24-010987.txt|edgar/data/1401040/0001437749-24-010987-index.html
1401521|AMERICAN COASTAL INSURANCE Corp|ARS|2024-04-02|edgar/data/1401521/0001401521-24-000031.txt|edgar/data/1401521/0001401521-24-000031-index.html
1401521|AMERICAN COASTAL INSURANCE Corp|DEF 14A|2024-04-02|edgar/data/1401521/0001401521-24-000030.txt|edgar/data/1401521/0001401521-24-000030-index.html
1401564|First Financial Northwest, Inc.|SC 13G/A|2024-04-05|edgar/data/1401564/0001086364-24-007361.txt|edgar/data/1401564/0001086364-24-007361-index.html
1401703|JOHN MIRIAM E|4|2024-04-01|edgar/data/1401703/0001628280-24-014130.txt|edgar/data/1401703/0001628280-24-014130-index.html
1401800|Serruya Michael|4|2024-04-04|edgar/data/1401800/0001415889-24-010311.txt|edgar/data/1401800/0001415889-24-010311-index.html
1402328|Sunshine Biopharma, Inc|8-K|2024-04-01|edgar/data/1402328/0001683168-24-001993.txt|edgar/data/1402328/0001683168-24-001993-index.html
1402388|WEST FRASER TIMBER CO., LTD|6-K|2024-04-02|edgar/data/1402388/0001193125-24-084910.txt|edgar/data/1402388/0001193125-24-084910-index.html
1402388|WEST FRASER TIMBER CO., LTD|6-K|2024-04-03|edgar/data/1402388/0001193125-24-086093.txt|edgar/data/1402388/0001193125-24-086093-index.html
1402829|Orion Group Holdings Inc|ARS|2024-04-03|edgar/data/1402829/0001402829-24-000019.txt|edgar/data/1402829/0001402829-24-000019-index.html
1402829|Orion Group Holdings Inc|DEF 14A|2024-04-03|edgar/data/1402829/0001402829-24-000020.txt|edgar/data/1402829/0001402829-24-000020-index.html
1402829|Orion Group Holdings Inc|DEFA14A|2024-04-03|edgar/data/1402829/0001402829-24-000021.txt|edgar/data/1402829/0001402829-24-000021-index.html
1402945|Progressive Care Inc.|NT 10-K|2024-04-02|edgar/data/1402945/0001437749-24-010461.txt|edgar/data/1402945/0001437749-24-010461-index.html
1403161|VISA INC.|144|2024-04-01|edgar/data/1403161/0001965353-24-000135.txt|edgar/data/1403161/0001965353-24-000135-index.html
1403161|VISA INC.|4|2024-04-01|edgar/data/1403161/0001127602-24-011652.txt|edgar/data/1403161/0001127602-24-011652-index.html
1403161|VISA INC.|S-4/A|2024-04-01|edgar/data/1403161/0001193125-24-083351.txt|edgar/data/1403161/0001193125-24-083351-index.html
1403166|Master Trust|N-MFP2|2024-04-05|edgar/data/1403166/0001145549-24-021708.txt|edgar/data/1403166/0001145549-24-021708-index.html
1403166|Master Trust|N-MFP2|2024-04-05|edgar/data/1403166/0001145549-24-021709.txt|edgar/data/1403166/0001145549-24-021709-index.html
1403166|Master Trust|N-MFP2|2024-04-05|edgar/data/1403166/0001145549-24-021710.txt|edgar/data/1403166/0001145549-24-021710-index.html
1403166|Master Trust|N-MFP2|2024-04-05|edgar/data/1403166/0001145549-24-021711.txt|edgar/data/1403166/0001145549-24-021711-index.html
1403166|Master Trust|N-MFP2|2024-04-05|edgar/data/1403166/0001145549-24-021712.txt|edgar/data/1403166/0001145549-24-021712-index.html
1403166|Master Trust|N-MFP2|2024-04-05|edgar/data/1403166/0001145549-24-021713.txt|edgar/data/1403166/0001145549-24-021713-index.html
1403411|Davison James E|4|2024-04-02|edgar/data/1403411/0001022321-24-000030.txt|edgar/data/1403411/0001022321-24-000030-index.html
1403411|Davison James E|4|2024-04-03|edgar/data/1403411/0001022321-24-000044.txt|edgar/data/1403411/0001022321-24-000044-index.html
1403412|Davison James E. Jr.|4|2024-04-02|edgar/data/1403412/0001022321-24-000028.txt|edgar/data/1403412/0001022321-24-000028-index.html
1403412|Davison James E. Jr.|4|2024-04-03|edgar/data/1403412/0001022321-24-000041.txt|edgar/data/1403412/0001022321-24-000041-index.html
1403475|Bank of Marin Bancorp|8-K|2024-04-05|edgar/data/1403475/0001403475-24-000014.txt|edgar/data/1403475/0001403475-24-000014-index.html
1403568|Ulta Beauty, Inc.|3|2024-04-02|edgar/data/1403568/0000897069-24-000809.txt|edgar/data/1403568/0000897069-24-000809-index.html
1403568|Ulta Beauty, Inc.|4|2024-04-02|edgar/data/1403568/0000897069-24-000811.txt|edgar/data/1403568/0000897069-24-000811-index.html
1403568|Ulta Beauty, Inc.|4|2024-04-02|edgar/data/1403568/0000897069-24-000813.txt|edgar/data/1403568/0000897069-24-000813-index.html
1403568|Ulta Beauty, Inc.|4|2024-04-02|edgar/data/1403568/0000897069-24-000815.txt|edgar/data/1403568/0000897069-24-000815-index.html
1403568|Ulta Beauty, Inc.|4|2024-04-02|edgar/data/1403568/0000897069-24-000817.txt|edgar/data/1403568/0000897069-24-000817-index.html
1403568|Ulta Beauty, Inc.|8-K|2024-04-04|edgar/data/1403568/0001558370-24-004685.txt|edgar/data/1403568/0001558370-24-004685-index.html
1403568|Ulta Beauty, Inc.|SC 13G/A|2024-04-05|edgar/data/1403568/0001086364-24-007394.txt|edgar/data/1403568/0001086364-24-007394-index.html
1403594|BAGLIVO MARY|4|2024-04-03|edgar/data/1403594/0001213900-24-029899.txt|edgar/data/1403594/0001213900-24-029899-index.html
1403613|Linginfelter Henry P|4|2024-04-02|edgar/data/1403613/0001398889-24-000120.txt|edgar/data/1403613/0001398889-24-000120-index.html
1404071|Blackstone Group Management L.L.C.|4|2024-04-03|edgar/data/1404071/0000950170-24-041318.txt|edgar/data/1404071/0000950170-24-041318-index.html
1404430|Dodge R Stanton|4|2024-04-03|edgar/data/1404430/0001104659-24-043254.txt|edgar/data/1404430/0001104659-24-043254-index.html
1404430|Dodge R Stanton|4|2024-04-03|edgar/data/1404430/0001415889-24-010208.txt|edgar/data/1404430/0001415889-24-010208-index.html
1404644|Neurogene Inc.|8-K|2024-04-02|edgar/data/1404644/0001404644-24-000026.txt|edgar/data/1404644/0001404644-24-000026-index.html
1404655|HUBSPOT INC|144|2024-04-02|edgar/data/1404655/0001959173-24-002726.txt|edgar/data/1404655/0001959173-24-002726-index.html
1404655|HUBSPOT INC|4|2024-04-03|edgar/data/1404655/0001209191-24-005215.txt|edgar/data/1404655/0001209191-24-005215-index.html
1404655|HUBSPOT INC|4|2024-04-03|edgar/data/1404655/0001209191-24-005217.txt|edgar/data/1404655/0001209191-24-005217-index.html
1404655|HUBSPOT INC|4|2024-04-03|edgar/data/1404655/0001209191-24-005219.txt|edgar/data/1404655/0001209191-24-005219-index.html
1404655|HUBSPOT INC|4|2024-04-03|edgar/data/1404655/0001209191-24-005225.txt|edgar/data/1404655/0001209191-24-005225-index.html
1404868|Lee Roger H|4|2024-04-05|edgar/data/1404868/0001415889-24-010445.txt|edgar/data/1404868/0001415889-24-010445-index.html
1404912|KKR & Co. Inc.|4|2024-04-01|edgar/data/1404912/0001140361-24-017057.txt|edgar/data/1404912/0001140361-24-017057-index.html
1404912|KKR & Co. Inc.|4|2024-04-03|edgar/data/1404912/0001140361-24-017694.txt|edgar/data/1404912/0001140361-24-017694-index.html
1404964|BLACKSTONE FAMILY GP LLC|4|2024-04-03|edgar/data/1404964/0000950170-24-041318.txt|edgar/data/1404964/0000950170-24-041318-index.html
1405415|Minnesota Life Individual Variable Universal Life Account|497|2024-04-02|edgar/data/1405415/0001104659-24-042385.txt|edgar/data/1405415/0001104659-24-042385-index.html
1405495|InterDigital, Inc.|144|2024-04-03|edgar/data/1405495/0001950047-24-002908.txt|edgar/data/1405495/0001950047-24-002908-index.html
1405495|InterDigital, Inc.|144|2024-04-05|edgar/data/1405495/0001950047-24-002959.txt|edgar/data/1405495/0001950047-24-002959-index.html
1405495|InterDigital, Inc.|4|2024-04-02|edgar/data/1405495/0001628280-24-014359.txt|edgar/data/1405495/0001628280-24-014359-index.html
1405495|InterDigital, Inc.|4|2024-04-05|edgar/data/1405495/0001628280-24-014954.txt|edgar/data/1405495/0001628280-24-014954-index.html
1405495|InterDigital, Inc.|4|2024-04-05|edgar/data/1405495/0001628280-24-015050.txt|edgar/data/1405495/0001628280-24-015050-index.html
1405591|Tily Gil C.|4|2024-04-03|edgar/data/1405591/0001047127-24-000079.txt|edgar/data/1405591/0001047127-24-000079-index.html
1405693|Mayer Bethany|4|2024-04-02|edgar/data/1405693/0001062993-24-007756.txt|edgar/data/1405693/0001062993-24-007756-index.html
1406234|Brookfield Infrastructure Partners L.P.|6-K|2024-04-05|edgar/data/1406234/0001104659-24-044256.txt|edgar/data/1406234/0001104659-24-044256-index.html
1406234|Brookfield Infrastructure Partners L.P.|F-3ASR|2024-04-05|edgar/data/1406234/0001104659-24-044328.txt|edgar/data/1406234/0001104659-24-044328-index.html
1406288|Whitney Rebecca Ann|4|2024-04-02|edgar/data/1406288/0001062993-24-007696.txt|edgar/data/1406288/0001062993-24-007696-index.html
1406305|Gateway Trust|497|2024-04-02|edgar/data/1406305/0001193125-24-084581.txt|edgar/data/1406305/0001193125-24-084581-index.html
1406572|Simpson Shelley|4|2024-04-02|edgar/data/1406572/0001562180-24-003145.txt|edgar/data/1406572/0001562180-24-003145-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000055.txt|edgar/data/1406587/0001406587-24-000055-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000056.txt|edgar/data/1406587/0001406587-24-000056-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000057.txt|edgar/data/1406587/0001406587-24-000057-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000058.txt|edgar/data/1406587/0001406587-24-000058-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000059.txt|edgar/data/1406587/0001406587-24-000059-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000060.txt|edgar/data/1406587/0001406587-24-000060-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000061.txt|edgar/data/1406587/0001406587-24-000061-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000062.txt|edgar/data/1406587/0001406587-24-000062-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000063.txt|edgar/data/1406587/0001406587-24-000063-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000064.txt|edgar/data/1406587/0001406587-24-000064-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000065.txt|edgar/data/1406587/0001406587-24-000065-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000066.txt|edgar/data/1406587/0001406587-24-000066-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000067.txt|edgar/data/1406587/0001406587-24-000067-index.html
1406587|Forestar Group Inc.|4|2024-04-01|edgar/data/1406587/0001406587-24-000068.txt|edgar/data/1406587/0001406587-24-000068-index.html
1407133|Gray William|4|2024-04-02|edgar/data/1407133/0000950170-24-040111.txt|edgar/data/1407133/0000950170-24-040111-index.html
1407402|Cleveland Todd M|4|2024-04-02|edgar/data/1407402/0001048268-24-000056.txt|edgar/data/1407402/0001048268-24-000056-index.html
1407612|O'Brien Joseph J Jr|4|2024-04-02|edgar/data/1407612/0001127602-24-011950.txt|edgar/data/1407612/0001127602-24-011950-index.html
1407695|Pietri Antonio J|4|2024-04-02|edgar/data/1407695/0001127602-24-011930.txt|edgar/data/1407695/0001127602-24-011930-index.html
1407884|Sisitsky Todd Benjamin|4|2024-04-03|edgar/data/1407884/0000947871-24-000343.txt|edgar/data/1407884/0000947871-24-000343-index.html
1408100|Kennedy-Wilson Holdings, Inc.|8-K|2024-04-01|edgar/data/1408100/0001408100-24-000074.txt|edgar/data/1408100/0001408100-24-000074-index.html
1408145|Schaubeck Patricia M|4|2024-04-02|edgar/data/1408145/0001562180-24-003155.txt|edgar/data/1408145/0001562180-24-003155-index.html
1408146|SCANDIUM INTERNATIONAL MINING CORP.|10-K|2024-04-01|edgar/data/1408146/0001437749-24-010242.txt|edgar/data/1408146/0001437749-24-010242-index.html
1408176|Gendell David B.|4|2024-04-02|edgar/data/1408176/0001048268-24-000057.txt|edgar/data/1408176/0001048268-24-000057-index.html
1408201|TORTOISE POWER & ENERGY INFRASTRUCTURE FUND INC|8-K|2024-04-02|edgar/data/1408201/0001213900-24-028961.txt|edgar/data/1408201/0001213900-24-028961-index.html
1408276|Seven Arts Entertainment Inc.|8-K|2024-04-01|edgar/data/1408276/0001683168-24-001968.txt|edgar/data/1408276/0001683168-24-001968-index.html
1408414|Lougee David T|144|2024-04-01|edgar/data/1408414/0001968582-24-000281.txt|edgar/data/1408414/0001968582-24-000281-index.html
1408414|Lougee David T|4|2024-04-02|edgar/data/1408414/0001214659-24-005890.txt|edgar/data/1408414/0001214659-24-005890-index.html
1408534|First Guaranty Bancshares, Inc.|8-K|2024-04-03|edgar/data/1408534/0001408534-24-000025.txt|edgar/data/1408534/0001408534-24-000025-index.html
1408534|First Guaranty Bancshares, Inc.|8-K|2024-04-03|edgar/data/1408534/0001408534-24-000026.txt|edgar/data/1408534/0001408534-24-000026-index.html
1408749|LANEY G. TIMOTHY|4|2024-04-03|edgar/data/1408749/0001415889-24-010246.txt|edgar/data/1408749/0001415889-24-010246-index.html
1408954|Fife Steven R|4|2024-04-03|edgar/data/1408954/0000849146-24-000037.txt|edgar/data/1408954/0000849146-24-000037-index.html
1409171|Titan Machinery Inc.|10-K|2024-04-03|edgar/data/1409171/0001409171-24-000028.txt|edgar/data/1409171/0001409171-24-000028-index.html
1409171|Titan Machinery Inc.|4|2024-04-03|edgar/data/1409171/0001409171-24-000025.txt|edgar/data/1409171/0001409171-24-000025-index.html
1409171|Titan Machinery Inc.|4|2024-04-03|edgar/data/1409171/0001409171-24-000026.txt|edgar/data/1409171/0001409171-24-000026-index.html
1409197|Bespoke Extracts, Inc.|NT 10-K|2024-04-01|edgar/data/1409197/0001213900-24-028427.txt|edgar/data/1409197/0001213900-24-028427-index.html
1409212|BLOCH KATHLEEN P.|4|2024-04-02|edgar/data/1409212/0001104659-24-042774.txt|edgar/data/1409212/0001104659-24-042774-index.html
1409212|BLOCH KATHLEEN P.|4|2024-04-04|edgar/data/1409212/0001104659-24-043793.txt|edgar/data/1409212/0001104659-24-043793-index.html
1409269|Venus Concept Inc.|10-K|2024-04-01|edgar/data/1409269/0001437749-24-010159.txt|edgar/data/1409269/0001437749-24-010159-index.html
1409269|Venus Concept Inc.|8-K|2024-04-01|edgar/data/1409269/0001140361-24-016754.txt|edgar/data/1409269/0001140361-24-016754-index.html
1409269|Venus Concept Inc.|S-1|2024-04-03|edgar/data/1409269/0001140361-24-017610.txt|edgar/data/1409269/0001140361-24-017610-index.html
1409375|ORION ENERGY SYSTEMS, INC.|8-K|2024-04-05|edgar/data/1409375/0000950170-24-042268.txt|edgar/data/1409375/0000950170-24-042268-index.html
1409442|Holzrichter Julie|4|2024-04-02|edgar/data/1409442/0000905148-24-001066.txt|edgar/data/1409442/0000905148-24-001066-index.html
1409449|Dey Peter James|4|2024-04-03|edgar/data/1409449/0001104659-24-043197.txt|edgar/data/1409449/0001104659-24-043197-index.html
1409460|Klein Steven M|4|2024-04-02|edgar/data/1409460/0001174947-24-000479.txt|edgar/data/1409460/0001174947-24-000479-index.html
1409601|Clancy Paul J|4|2024-04-02|edgar/data/1409601/0000879169-24-000070.txt|edgar/data/1409601/0000879169-24-000070-index.html
1409888|Standard General L.P.|SC 13D/A|2024-04-04|edgar/data/1409888/0000929638-24-001368.txt|edgar/data/1409888/0000929638-24-001368-index.html
1409891|SWETS LARRY G JR|4|2024-04-02|edgar/data/1409891/0001493152-24-012765.txt|edgar/data/1409891/0001493152-24-012765-index.html
1409957|Vanguard Montgomery Funds|485BXT|2024-04-04|edgar/data/1409957/0001683863-24-002445.txt|edgar/data/1409957/0001683863-24-002445-index.html
1409999|Black Bird Biotech, Inc.|NT 10-K|2024-04-01|edgar/data/1409999/0001477932-24-001643.txt|edgar/data/1409999/0001477932-24-001643-index.html
1410291|Freedman Lori|4|2024-04-03|edgar/data/1410291/0001062993-24-007935.txt|edgar/data/1410291/0001062993-24-007935-index.html
1410428|XWELL, Inc.|8-K|2024-04-01|edgar/data/1410428/0001104659-24-041895.txt|edgar/data/1410428/0001104659-24-041895-index.html
1410428|XWELL, Inc.|NT 10-K|2024-04-02|edgar/data/1410428/0001104659-24-042505.txt|edgar/data/1410428/0001104659-24-042505-index.html
1410738|Voip-pal.com Inc|4/A|2024-04-01|edgar/data/1410738/0001934737-24-000011.txt|edgar/data/1410738/0001934737-24-000011-index.html
1410781|JOHNSON JOHN|4|2024-04-01|edgar/data/1410781/0001867096-24-000039.txt|edgar/data/1410781/0001867096-24-000039-index.html
1411207|Allison Transmission Holdings Inc|144|2024-04-01|edgar/data/1411207/0001964306-24-000185.txt|edgar/data/1411207/0001964306-24-000185-index.html
1411207|Allison Transmission Holdings Inc|4|2024-04-03|edgar/data/1411207/0001062993-24-007913.txt|edgar/data/1411207/0001062993-24-007913-index.html
1411282|Kelsey Todd P.|4|2024-04-03|edgar/data/1411282/0001628280-24-014578.txt|edgar/data/1411282/0001628280-24-014578-index.html
1411342|Ellington Financial Inc.|DEF 14A|2024-04-05|edgar/data/1411342/0001411342-24-000038.txt|edgar/data/1411342/0001411342-24-000038-index.html
1411342|Ellington Financial Inc.|DEFA14A|2024-04-05|edgar/data/1411342/0001411342-24-000039.txt|edgar/data/1411342/0001411342-24-000039-index.html
1411579|AMC ENTERTAINMENT HOLDINGS, INC.|PRE 14A|2024-04-05|edgar/data/1411579/0001104659-24-044321.txt|edgar/data/1411579/0001104659-24-044321-index.html
1411685|Vistagen Therapeutics, Inc.|8-K|2024-04-01|edgar/data/1411685/0001437749-24-010427.txt|edgar/data/1411685/0001437749-24-010427-index.html
1411685|Vistagen Therapeutics, Inc.|PRE 14A|2024-04-05|edgar/data/1411685/0001437749-24-011246.txt|edgar/data/1411685/0001437749-24-011246-index.html
1411690|Bionano Genomics, Inc.|8-K|2024-04-05|edgar/data/1411690/0001140361-24-018181.txt|edgar/data/1411690/0001140361-24-018181-index.html
1411906|Ampio Pharmaceuticals, Inc.|25|2024-04-04|edgar/data/1411906/0001104659-24-043536.txt|edgar/data/1411906/0001104659-24-043536-index.html
1412100|Maiden Holdings, Ltd.|4|2024-04-02|edgar/data/1412100/0001412100-24-000034.txt|edgar/data/1412100/0001412100-24-000034-index.html
1412100|Maiden Holdings, Ltd.|SC 13G/A|2024-04-02|edgar/data/1412100/0001493152-24-012671.txt|edgar/data/1412100/0001493152-24-012671-index.html
1412100|Maiden Holdings, Ltd.|SC 13G|2024-04-05|edgar/data/1412100/0001086364-24-007420.txt|edgar/data/1412100/0001086364-24-007420-index.html
1412321|Goodarzi Sasan K|4|2024-04-02|edgar/data/1412321/0001062993-24-007861.txt|edgar/data/1412321/0001062993-24-007861-index.html
1412439|James Renee Jo|4|2024-04-03|edgar/data/1412439/0000950170-24-041038.txt|edgar/data/1412439/0000950170-24-041038-index.html
